ID,Hand,Force,Hemisphere,ROI,value
0001,Left_Hand,40,LH,Cereb_V_VI,-0.0436
0001,Left_Hand,40,LH,PMC,-1.6179
0001,Left_Hand,40,LH,SMA,0.1550228
0001,Left_Hand,40,LH,insula,-0.1997692
0001,Left_Hand,40,RH,Cereb_V_VI,0.980724
0001,Left_Hand,40,RH,PMC,2.7979166
0001,Left_Hand,40,RH,SMA,1.486221
0001,Left_Hand,40,RH,insula,-1.2719546
0001,Left_Hand,60,LH,Cereb_V_VI,0.3607236
0001,Left_Hand,60,LH,PMC,-1.4484838
0001,Left_Hand,60,LH,SMA,0.4612182
0001,Left_Hand,60,LH,insula,0.1558336
0001,Left_Hand,60,RH,Cereb_V_VI,1.4331274
0001,Left_Hand,60,RH,PMC,3.1401338
0001,Left_Hand,60,RH,SMA,1.4902128
0001,Left_Hand,60,RH,insula,-1.0749178
0001,Right_Hand,40,LH,Cereb_V_VI,-1.2125832
0001,Right_Hand,40,LH,PMC,1.7853006
0001,Right_Hand,40,LH,SMA,1.9159976
0001,Right_Hand,40,LH,insula,0.9786076
0001,Right_Hand,40,RH,Cereb_V_VI,-1.5386804
0001,Right_Hand,40,RH,PMC,-3.2144794
0001,Right_Hand,40,RH,SMA,0.4693444
0001,Right_Hand,40,RH,insula,0.635338
0001,Right_Hand,60,LH,Cereb_V_VI,-0.8218138
0001,Right_Hand,60,LH,PMC,1.9243934
0001,Right_Hand,60,LH,SMA,1.67626
0001,Right_Hand,60,LH,insula,1.3451686
0001,Right_Hand,60,RH,Cereb_V_VI,-1.6093148
0001,Right_Hand,60,RH,PMC,-2.9873134
0001,Right_Hand,60,RH,SMA,0.7734512
0001,Right_Hand,60,RH,insula,1.007666
0002,Left_Hand,40,LH,Cereb_V_VI,0.2502098
0002,Left_Hand,40,LH,PMC,-0.732556
0002,Left_Hand,40,LH,SMA,-1.070404
0002,Left_Hand,40,LH,insula,-0.2790484
0002,Left_Hand,40,RH,Cereb_V_VI,0.3546842
0002,Left_Hand,40,RH,PMC,0.6075152
0002,Left_Hand,40,RH,SMA,-0.1705982
0002,Left_Hand,40,RH,insula,-0.6188012
0002,Left_Hand,60,LH,Cereb_V_VI,0.523956
0002,Left_Hand,60,LH,PMC,-0.9455876
0002,Left_Hand,60,LH,SMA,-1.0743112
0002,Left_Hand,60,LH,insula,-0.3719614
0002,Left_Hand,60,RH,Cereb_V_VI,0.1475272
0002,Left_Hand,60,RH,PMC,1.2260842
0002,Left_Hand,60,RH,SMA,0.4838194
0002,Left_Hand,60,RH,insula,-0.5815492
0002,Right_Hand,40,LH,Cereb_V_VI,-0.0511632
0002,Right_Hand,40,LH,PMC,2.43154
0002,Right_Hand,40,LH,SMA,0.2202372
0002,Right_Hand,40,LH,insula,-0.189768
0002,Right_Hand,40,RH,Cereb_V_VI,0.19604
0002,Right_Hand,40,RH,PMC,-0.417453
0002,Right_Hand,40,RH,SMA,0.161526
