ID,Hand,Force,Hemisphere,ROI,value
0001,Left_Hand,40,LH,Cereb_V_VI,-0.0437706
0001,Left_Hand,40,LH,PMC,-1.5856486
0001,Left_Hand,40,LH,SMA,0.1407058
0001,Left_Hand,40,LH,insula,-0.214413
0001,Left_Hand,40,RH,Cereb_V_VI,-1.268971
0001,Left_Hand,40,RH,PMC,2.8207632
0001,Left_Hand,40,RH,SMA,1.505397
0001,Left_Hand,40,RH,insula,0.962409
0001,Left_Hand,60,LH,Cereb_V_VI,0.3511114
0001,Left_Hand,60,LH,PMC,-1.4227942
0001,Left_Hand,60,LH,SMA,0.4354896
0001,Left_Hand,60,LH,insula,0.1545002
0001,Left_Hand,60,RH,Cereb_V_VI,-1.0711318
0001,Left_Hand,60,RH,PMC,3.1668218
0001,Left_Hand,60,RH,SMA,1.5085268
0001,Left_Hand,60,RH,insula,1.4254618
0001,Right_Hand,40,LH,Cereb_V_VI,-1.2138032
0001,Right_Hand,40,LH,PMC,1.7697454
0001,Right_Hand,40,LH,SMA,1.8858478
0001,Right_Hand,40,LH,insula,0.9539026
0001,Right_Hand,40,RH,Cereb_V_VI,0.6523424
0001,Right_Hand,40,RH,PMC,-3.282994
0001,Right_Hand,40,RH,SMA,0.4742828
0001,Right_Hand,40,RH,insula,-1.598366
0001,Right_Hand,60,LH,Cereb_V_VI,-0.8239266
0001,Right_Hand,60,LH,PMC,1.9127708
0001,Right_Hand,60,LH,SMA,1.6526036
0001,Right_Hand,60,LH,insula,1.3245378
0001,Right_Hand,60,RH,Cereb_V_VI,1.037995
0001,Right_Hand,60,RH,PMC,-3.0651494
0001,Right_Hand,60,RH,SMA,0.780561
0001,Right_Hand,60,RH,insula,-1.6534818
0002,Left_Hand,40,LH,Cereb_V_VI,0.2685512
0002,Left_Hand,40,LH,PMC,-0.6944228
0002,Left_Hand,40,LH,SMA,-1.0353634
0002,Left_Hand,40,LH,insula,-0.2651822
0002,Left_Hand,40,RH,Cereb_V_VI,-0.5907724
0002,Left_Hand,40,RH,PMC,0.6274986
0002,Left_Hand,40,RH,SMA,-0.1922672
0002,Left_Hand,40,RH,insula,0.314059
0002,Left_Hand,60,LH,Cereb_V_VI,0.5280362
0002,Left_Hand,60,LH,PMC,-0.9181372
0002,Left_Hand,60,LH,SMA,-1.0313782
0002,Left_Hand,60,LH,insula,-0.3479018
0002,Left_Hand,60,RH,Cereb_V_VI,-0.5538848
0002,Left_Hand,60,RH,PMC,1.2560738
0002,Left_Hand,60,RH,SMA,0.4933924
0002,Left_Hand,60,RH,insula,0.1266848
0002,Right_Hand,40,LH,Cereb_V_VI,-0.00770640000000001
0002,Right_Hand,40,LH,PMC,2.4265682
