ID,Hand,Force,Hemisphere,ROI,value
0001,Left_Hand,40,LH,Cereb_V_VI,20
0001,Left_Hand,40,LH,insula,4
0001,Left_Hand,40,LH,PMC,234
0001,Left_Hand,40,LH,SMA,9
0001,Left_Hand,40,RH,Cereb_V_VI,14
0001,Left_Hand,40,RH,insula,11
0001,Left_Hand,40,RH,PMC,266
0001,Left_Hand,40,RH,SMA,47
0001,Left_Hand,60,LH,Cereb_V_VI,62
0001,Left_Hand,60,LH,insula,6
0001,Left_Hand,60,LH,PMC,123
0001,Left_Hand,60,LH,SMA,18
0001,Left_Hand,60,RH,Cereb_V_VI,6
0001,Left_Hand,60,RH,insula,18
0001,Left_Hand,60,RH,PMC,343
0001,Left_Hand,60,RH,SMA,35
0001,Right_Hand,40,LH,Cereb_V_VI,14
0001,Right_Hand,40,LH,insula,22
0001,Right_Hand,40,LH,PMC,215
0001,Right_Hand,40,LH,SMA,73
0001,Right_Hand,40,RH,Cereb_V_VI,43
0001,Right_Hand,40,RH,insula,30
0001,Right_Hand,40,RH,PMC,301
0001,Right_Hand,40,RH,SMA,2
0001,Right_Hand,60,LH,Cereb_V_VI,16
0001,Right_Hand,60,LH,insula,17
0001,Right_Hand,60,LH,PMC,242
0001,Right_Hand,60,LH,SMA,53
0001,Right_Hand,60,RH,Cereb_V_VI,84
0001,Right_Hand,60,RH,insula,42
0001,Right_Hand,60,RH,PMC,372
0001,Right_Hand,60,RH,SMA,9
0002,Left_Hand,40,LH,Cereb_V_VI,10
0002,Left_Hand,40,LH,insula,4
0002,Left_Hand,40,LH,PMC,38
0002,Left_Hand,40,LH,SMA,2
0002,Left_Hand,40,RH,Cereb_V_VI,0
0002,Left_Hand,40,RH,insula,0
0002,Left_Hand,40,RH,PMC,141
0002,Left_Hand,40,RH,SMA,1
0002,Left_Hand,60,LH,Cereb_V_VI,44
0002,Left_Hand,60,LH,insula,4
0002,Left_Hand,60,LH,PMC,165
0002,Left_Hand,60,LH,SMA,26
0002,Left_Hand,60,RH,Cereb_V_VI,2
0002,Left_Hand,60,RH,insula,4
0002,Left_Hand,60,RH,PMC,206
0002,Left_Hand,60,RH,SMA,2
0002,Right_Hand,40,LH,Cereb_V_VI,10
0002,Right_Hand,40,LH,insula,6
0002,Right_Hand,40,LH,PMC,271
0002,Right_Hand,40,LH,SMA,20
0002,Right_Hand,40,RH,Cereb_V_VI,27
0002,Right_Hand,40,RH,insula,6
0002,Right_Hand,40,RH,PMC,161
0002,Right_Hand,40,RH,SMA,3
0002,Right_Hand,60,LH,Cereb_V_VI,11
0002,Right_Hand,60,LH,insula,15
0002,Right_Hand,60,LH,PMC,452
0002,Right_Hand,60,LH,SMA,27
0002,Right_Hand,60,RH,Cereb_V_VI,75
0002,Right_Hand,60,RH,insula,3
0002,Right_Hand,60,RH,PMC,175
0002,Right_Hand,60,RH,SMA,5
0003,Left_Hand,40,LH,Cereb_V_VI,42
0003,Left_Hand,40,LH,insula,13
0003,Left_Hand,40,LH,PMC,80
0003,Left_Hand,40,LH,SMA,0
0003,Left_Hand,40,RH,Cereb_V_VI,4
0003,Left_Hand,40,RH,insula,28
0003,Left_Hand,40,RH,PMC,306
0003,Left_Hand,40,RH,SMA,25
0003,Left_Hand,60,LH,Cereb_V_VI,69
0003,Left_Hand,60,LH,insula,5
0003,Left_Hand,60,LH,PMC,58
0003,Left_Hand,60,LH,SMA,5
0003,Left_Hand,60,RH,Cereb_V_VI,16
0003,Left_Hand,60,RH,insula,26
0003,Left_Hand,60,RH,PMC,271
0003,Left_Hand,60,RH,SMA,36
0003,Right_Hand,40,LH,Cereb_V_VI,2
0003,Right_Hand,40,LH,insula,6
0003,Right_Hand,40,LH,PMC,70
0003,Right_Hand,40,LH,SMA,0
0003,Right_Hand,40,RH,Cereb_V_VI,11
0003,Right_Hand,40,RH,insula,0
0003,Right_Hand,40,RH,PMC,62
0003,Right_Hand,40,RH,SMA,0
