ID,Hand,Force,Hemisphere,ROI,value
0001,Left_Hand,40,LH,Cereb_V_VI,-0.055503
0001,Left_Hand,40,LH,PMC,-1.2928762
0001,Left_Hand,40,LH,SMA,0.58959
0001,Left_Hand,40,LH,insula,-0.4983398
0001,Left_Hand,40,RH,Cereb_V_VI,-0.3644586
0001,Left_Hand,40,RH,PMC,0.8705584
0001,Left_Hand,40,RH,SMA,1.0313236
0001,Left_Hand,40,RH,insula,-0.4137738
0001,Left_Hand,60,LH,Cereb_V_VI,0.2732636
0001,Left_Hand,60,LH,PMC,-0.7846194
0001,Left_Hand,60,LH,SMA,0.4160282
0001,Left_Hand,60,LH,insula,-0.2696178
0001,Left_Hand,60,RH,Cereb_V_VI,-0.4014516
0001,Left_Hand,60,RH,PMC,2.377447
0001,Left_Hand,60,RH,SMA,0.7688016
0001,Left_Hand,60,RH,insula,-0.2454052
0001,Right_Hand,40,LH,Cereb_V_VI,-1.1512966
0001,Right_Hand,40,LH,PMC,1.1196728
0001,Right_Hand,40,LH,SMA,1.7277348
0001,Right_Hand,40,LH,insula,-0.111551
0001,Right_Hand,40,RH,Cereb_V_VI,-2.8322342
0001,Right_Hand,40,RH,PMC,-4.663727
0001,Right_Hand,40,RH,SMA,0.4823338
0001,Right_Hand,40,RH,insula,0.3899884
0001,Right_Hand,60,LH,Cereb_V_VI,-0.6198064
0001,Right_Hand,60,LH,PMC,1.9259146
0001,Right_Hand,60,LH,SMA,1.79392
0001,Right_Hand,60,LH,insula,0.3871596
0001,Right_Hand,60,RH,Cereb_V_VI,-2.7955918
0001,Right_Hand,60,RH,PMC,-4.1100988
0001,Right_Hand,60,RH,SMA,0.1625896
0001,Right_Hand,60,RH,insula,1.1694708
0027,Left_Hand,40,LH,Cereb_V_VI,0.3609842
0027,Left_Hand,40,LH,PMC,0.5442304
0027,Left_Hand,40,LH,SMA,-0.1253224
0027,Left_Hand,40,LH,insula,-0.4034682
0027,Left_Hand,40,RH,Cereb_V_VI,0.5553212
0027,Left_Hand,40,RH,PMC,2.7650368
0027,Left_Hand,40,RH,SMA,0.5982188
0027,Left_Hand,40,RH,insula,-0.0428402
0027,Left_Hand,60,LH,Cereb_V_VI,0.7915082
0027,Left_Hand,60,LH,PMC,0.8622878
0027,Left_Hand,60,LH,SMA,0.022645
0027,Left_Hand,60,LH,insula,0.1260238
0027,Left_Hand,60,RH,Cereb_V_VI,1.0752686
0027,Left_Hand,60,RH,PMC,3.47776
0027,Left_Hand,60,RH,SMA,0.8940574
0027,Left_Hand,60,RH,insula,0.1768478
0027,Right_Hand,40,LH,Cereb_V_VI,0.4677888
0027,Right_Hand,40,LH,PMC,2.6553666
0027,Right_Hand,40,LH,SMA,0.7599056
0027,Right_Hand,40,LH,insula,1.0766034
0027,Right_Hand,40,RH,Cereb_V_VI,0.00968519999999998
0027,Right_Hand,40,RH,PMC,-0.0336364
0027,Right_Hand,40,RH,SMA,-0.074022
0027,Right_Hand,40,RH,insula,0.735263
0027,Right_Hand,60,LH,Cereb_V_VI,0.6098118
0027,Right_Hand,60,LH,PMC,2.9365866
0027,Right_Hand,60,LH,SMA,1.0646592
0027,Right_Hand,60,LH,insula,1.1997788
0027,Right_Hand,60,RH,Cereb_V_VI,-0.000547
0027,Right_Hand,60,RH,PMC,0.2329732
0027,Right_Hand,60,RH,SMA,0.2003926
0027,Right_Hand,60,RH,insula,1.1325532
0034,Left_Hand,40,LH,Cereb_V_VI,0.2756354
0034,Left_Hand,40,LH,PMC,-0.7070566
0034,Left_Hand,40,LH,SMA,-0.5854812
0034,Left_Hand,40,LH,insula,-0.5085896
0034,Left_Hand,40,RH,Cereb_V_VI,0.0745266
0034,Left_Hand,40,RH,PMC,0.1105536
0034,Left_Hand,40,RH,SMA,0.7500276
0034,Left_Hand,40,RH,insula,0.4257628
0034,Left_Hand,60,LH,Cereb_V_VI,0.6420078
0034,Left_Hand,60,LH,PMC,-0.3621268
0034,Left_Hand,60,LH,SMA,-0.2853966
