ID,Hand,Force,Hemisphere,ROI,value
0001,Left_Hand,40,LH,Cereb_V_VI,0.0569148
0001,Left_Hand,40,LH,PMC,2.9612392
0001,Left_Hand,40,LH,SMA,-1.4367082
0001,Left_Hand,40,LH,insula,-0.2655824
0001,Left_Hand,40,RH,Cereb_V_VI,0.6734768
0001,Left_Hand,40,RH,PMC,-1.576788
0001,Left_Hand,40,RH,SMA,1.6564852
0001,Left_Hand,40,RH,insula,0.0617008
0001,Left_Hand,60,LH,Cereb_V_VI,0.3982642
0001,Left_Hand,60,LH,PMC,3.3446532
0001,Left_Hand,60,LH,SMA,-1.2208692
0001,Left_Hand,60,LH,insula,0.1944198
0001,Left_Hand,60,RH,Cereb_V_VI,1.1076256
0001,Left_Hand,60,RH,PMC,-1.3942348
0001,Left_Hand,60,RH,SMA,1.606897
0001,Left_Hand,60,RH,insula,0.3656434
0001,Right_Hand,40,LH,Cereb_V_VI,-1.1217826
0001,Right_Hand,40,LH,PMC,-3.3517398
0001,Right_Hand,40,LH,SMA,0.4594036
0001,Right_Hand,40,LH,insula,1.0621288
0001,Right_Hand,40,RH,Cereb_V_VI,-1.7964366
0001,Right_Hand,40,RH,PMC,1.7450418
0001,Right_Hand,40,RH,SMA,0.4160194
0001,Right_Hand,40,RH,insula,1.9186842
0001,Right_Hand,60,LH,Cereb_V_VI,-0.7823178
0001,Right_Hand,60,LH,PMC,-3.0616448
0001,Right_Hand,60,LH,SMA,0.8817196
0001,Right_Hand,60,LH,insula,1.5349598
0001,Right_Hand,60,RH,Cereb_V_VI,-1.8355136
0001,Right_Hand,60,RH,PMC,1.8831374
0001,Right_Hand,60,RH,SMA,0.735542
0001,Right_Hand,60,RH,insula,1.6143632
0002,Left_Hand,40,LH,Cereb_V_VI,0.2436262
0002,Left_Hand,40,LH,PMC,0.5785154
0002,Left_Hand,40,LH,SMA,-0.6383366
0002,Left_Hand,40,LH,insula,-0.1309084
0002,Left_Hand,40,RH,Cereb_V_VI,0.343052
0002,Left_Hand,40,RH,PMC,-0.797264
0002,Left_Hand,40,RH,SMA,-0.292552
0002,Left_Hand,40,RH,insula,-0.9802352
0002,Left_Hand,60,LH,Cereb_V_VI,0.5010768
