ID,Hand,Force,Hemisphere,ROI,value
0001,Left_Hand,40,LH,Cereb_V_VI,0.00498919999999999
0001,Left_Hand,40,LH,PMC,2.885851
0001,Left_Hand,40,LH,SMA,0.065662
0001,Left_Hand,40,LH,insula,-0.1003164
0001,Left_Hand,40,RH,Cereb_V_VI,-1.4439856
0001,Left_Hand,40,RH,PMC,-1.6243662
0001,Left_Hand,40,RH,SMA,1.5866906
0001,Left_Hand,40,RH,insula,0.7187286
0001,Left_Hand,60,LH,Cereb_V_VI,0.3843714
0001,Left_Hand,60,LH,PMC,3.2372428
0001,Left_Hand,60,LH,SMA,0.33837
0001,Left_Hand,60,LH,insula,0.5426668
0001,Left_Hand,60,RH,Cereb_V_VI,-1.215599
0001,Left_Hand,60,RH,PMC,-1.434753
0001,Left_Hand,60,RH,SMA,1.5546298
0001,Left_Hand,60,RH,insula,1.1597126
0001,Right_Hand,40,LH,Cereb_V_VI,-1.1941202
0001,Right_Hand,40,LH,PMC,-3.269666
0001,Right_Hand,40,LH,SMA,1.7995218
0001,Right_Hand,40,LH,insula,1.036541
0001,Right_Hand,40,RH,Cereb_V_VI,0.6261372
0001,Right_Hand,40,RH,PMC,1.7696558
0001,Right_Hand,40,RH,SMA,0.498159
0001,Right_Hand,40,RH,insula,-1.721924
0001,Right_Hand,60,LH,Cereb_V_VI,-0.8103438
0001,Right_Hand,60,LH,PMC,-2.9634878
0001,Right_Hand,60,LH,SMA,1.5532822
0001,Right_Hand,60,LH,insula,1.5393272
0001,Right_Hand,60,RH,Cereb_V_VI,1.0339096
0001,Right_Hand,60,RH,PMC,1.910695
0001,Right_Hand,60,RH,SMA,0.8211654
0001,Right_Hand,60,RH,insula,-1.7647766
0002,Left_Hand,40,LH,Cereb_V_VI,0.2638404
0002,Left_Hand,40,LH,PMC,0.5369346
0002,Left_Hand,40,LH,SMA,-0.980981
0002,Left_Hand,40,LH,insula,-0.3233562
0002,Left_Hand,40,RH,Cereb_V_VI,-0.6327574
0002,Left_Hand,40,RH,PMC,-0.797557
0002,Left_Hand,40,RH,SMA,-0.2922208
0002,Left_Hand,40,RH,insula,0.1974732
0002,Left_Hand,60,LH,Cereb_V_VI,0.4671744
0002,Left_Hand,60,LH,PMC,1.1497928
0002,Left_Hand,60,LH,SMA,-0.92815
0002,Left_Hand,60,LH,insula,-0.3439066
0002,Left_Hand,60,RH,Cereb_V_VI,-0.5896436
0002,Left_Hand,60,RH,PMC,-0.918184
0002,Left_Hand,60,RH,SMA,0.4007288
0002,Left_Hand,60,RH,insula,-0.0786728
0002,Right_Hand,40,LH,Cereb_V_VI,-0.017481
0002,Right_Hand,40,LH,PMC,-0.296936
0002,Right_Hand,40,LH,SMA,0.1165932
0002,Right_Hand,40,LH,insula,-0.216875
0002,Right_Hand,40,RH,Cereb_V_VI,0.4522592
0002,Right_Hand,40,RH,PMC,2.4659886
0002,Right_Hand,40,RH,SMA,-0.0278966
0002,Right_Hand,40,RH,insula,-0.0228632
0002,Right_Hand,60,LH,Cereb_V_VI,0.4033294
0002,Right_Hand,60,LH,PMC,-0.5000652
