ID,Hand,Force,Hemisphere,ROI,value
0001,Left_Hand,40,LH,Cereb_V_VI,-0.2176108
0001,Left_Hand,40,LH,PMC,-2.1545044
0001,Left_Hand,40,LH,SMA,0.4536446
0001,Left_Hand,40,LH,insula,-0.2148874
0001,Left_Hand,40,RH,Cereb_V_VI,-1.3350928
0001,Left_Hand,40,RH,PMC,3.203322
0001,Left_Hand,40,RH,SMA,1.7830436
0001,Left_Hand,40,RH,insula,-0.00197219999999999
0001,Left_Hand,60,LH,Cereb_V_VI,0.2112262
0001,Left_Hand,60,LH,PMC,-1.87118
0001,Left_Hand,60,LH,SMA,0.9622804
0001,Left_Hand,60,LH,insula,0.3435106
0001,Left_Hand,60,RH,Cereb_V_VI,-1.1331658
0001,Left_Hand,60,RH,PMC,3.5994544
0001,Left_Hand,60,RH,SMA,1.7206374
0001,Left_Hand,60,RH,insula,0.3262324
0001,Right_Hand,40,LH,Cereb_V_VI,-1.3661302
0001,Right_Hand,40,LH,PMC,2.1807682
0001,Right_Hand,40,LH,SMA,-2.358152
0001,Right_Hand,40,LH,insula,1.3665402
0001,Right_Hand,40,RH,Cereb_V_VI,0.743654
0001,Right_Hand,40,RH,PMC,-3.692526
0001,Right_Hand,40,RH,SMA,0.3670862
0001,Right_Hand,40,RH,insula,2.1851974
0001,Right_Hand,60,LH,Cereb_V_VI,-0.9662878
0001,Right_Hand,60,LH,PMC,2.2968808
0001,Right_Hand,60,LH,SMA,-2.2807632
0001,Right_Hand,60,LH,insula,1.8012706
0001,Right_Hand,60,RH,Cereb_V_VI,1.1366334
0001,Right_Hand,60,RH,PMC,-3.4411946
0001,Right_Hand,60,RH,SMA,0.665928
0001,Right_Hand,60,RH,insula,1.8339802
0002,Left_Hand,40,LH,Cereb_V_VI,0.3056668
0002,Left_Hand,40,LH,PMC,-0.9914372
0002,Left_Hand,40,LH,SMA,0.1815856
0002,Left_Hand,40,LH,insula,-0.3562098
0002,Left_Hand,40,RH,Cereb_V_VI,-0.6640984
