ID,Hand,Force,Hemisphere,ROI,value
0001,Left_Hand,40,LH,Cereb_V_VI,-0.0513782
0001,Left_Hand,40,LH,PMC,-1.569453
0001,Left_Hand,40,LH,SMA,0.1389902
0001,Left_Hand,40,LH,insula,-0.226707
0001,Left_Hand,40,RH,Cereb_V_VI,-1.2977984
0001,Left_Hand,40,RH,PMC,2.9962564
0001,Left_Hand,40,RH,SMA,1.5422484
0001,Left_Hand,40,RH,insula,0.8196702
0001,Left_Hand,60,LH,Cereb_V_VI,0.3373164
0001,Left_Hand,60,LH,PMC,-1.3915434
0001,Left_Hand,60,LH,SMA,0.4378262
0001,Left_Hand,60,LH,insula,0.1624706
0001,Left_Hand,60,RH,Cereb_V_VI,-1.093286
0001,Left_Hand,60,RH,PMC,3.3824562
0001,Left_Hand,60,RH,SMA,1.5199738
0001,Left_Hand,60,RH,insula,1.2796806
0001,Right_Hand,40,LH,Cereb_V_VI,-1.2163702
0001,Right_Hand,40,LH,PMC,1.8366188
0001,Right_Hand,40,LH,SMA,1.8703662
0001,Right_Hand,40,LH,insula,0.8853156
0001,Right_Hand,40,RH,Cereb_V_VI,0.604468
0001,Right_Hand,40,RH,PMC,-3.480432
0001,Right_Hand,40,RH,SMA,0.4703496
0001,Right_Hand,40,RH,insula,-1.7203214
0001,Right_Hand,60,LH,Cereb_V_VI,-0.822086
0001,Right_Hand,60,LH,PMC,1.9993664
0001,Right_Hand,60,LH,SMA,1.6472466
0001,Right_Hand,60,LH,insula,1.269723
0001,Right_Hand,60,RH,Cereb_V_VI,0.967815
0001,Right_Hand,60,RH,PMC,-3.232043
0001,Right_Hand,60,RH,SMA,0.7783946
0001,Right_Hand,60,RH,insula,-1.7536802
0002,Left_Hand,40,LH,Cereb_V_VI,0.271071
0002,Left_Hand,40,LH,PMC,-0.7307428
0002,Left_Hand,40,LH,SMA,-1.0487506
0002,Left_Hand,40,LH,insula,-0.2198628
0002,Left_Hand,40,RH,Cereb_V_VI,-0.5789948
0002,Left_Hand,40,RH,PMC,0.6660622
0002,Left_Hand,40,RH,SMA,-0.2162508
0002,Left_Hand,40,RH,insula,0.385732
0002,Left_Hand,60,LH,Cereb_V_VI,0.5202304
0002,Left_Hand,60,LH,PMC,-0.9567874
0002,Left_Hand,60,LH,SMA,-1.0449704
0002,Left_Hand,60,LH,insula,-0.308169
0002,Left_Hand,60,RH,Cereb_V_VI,-0.5262898
0002,Left_Hand,60,RH,PMC,1.3153882
0002,Left_Hand,60,RH,SMA,0.4943376
0002,Left_Hand,60,RH,insula,0.1752418
0002,Right_Hand,40,LH,Cereb_V_VI,-0.0216422
0002,Right_Hand,40,LH,PMC,2.4274986
0002,Right_Hand,40,LH,SMA,0.257075
0002,Right_Hand,40,LH,insula,-0.0605984
0002,Right_Hand,40,RH,Cereb_V_VI,0.4445388
0002,Right_Hand,40,RH,PMC,-0.4187988
0002,Right_Hand,40,RH,SMA,0.0874972
0002,Right_Hand,40,RH,insula,0.2967702
0002,Right_Hand,60,LH,Cereb_V_VI,0.3332314
0002,Right_Hand,60,LH,PMC,2.4665702
0002,Right_Hand,60,LH,SMA,0.1066822
0002,Right_Hand,60,LH,insula,-0.0873614
0002,Right_Hand,60,RH,Cereb_V_VI,1.1805538
0002,Right_Hand,60,RH,PMC,-0.7007272
0002,Right_Hand,60,RH,SMA,0.00553019999999999
0002,Right_Hand,60,RH,insula,-0.1068156
0003,Left_Hand,40,LH,Cereb_V_VI,-0.0247628
0003,Left_Hand,40,LH,PMC,1.2189932
0003,Left_Hand,40,LH,SMA,0.740191
0003,Left_Hand,40,LH,insula,1.1710642
0003,Left_Hand,40,RH,Cereb_V_VI,0.1089934
0003,Left_Hand,40,RH,PMC,3.9794726
0003,Left_Hand,40,RH,SMA,2.0366536
0003,Left_Hand,40,RH,insula,1.3373436
0003,Left_Hand,60,LH,Cereb_V_VI,1.0552388
0003,Left_Hand,60,LH,PMC,2.2421452
0003,Left_Hand,60,LH,SMA,1.5971422
0003,Left_Hand,60,LH,insula,1.364082
0003,Left_Hand,60,RH,Cereb_V_VI,0.9510552
0003,Left_Hand,60,RH,PMC,5.181819
0003,Left_Hand,60,RH,SMA,3.2730976
0003,Left_Hand,60,RH,insula,2.0672346
0003,Right_Hand,40,LH,Cereb_V_VI,-0.5958204
0003,Right_Hand,40,LH,PMC,3.0501422
0003,Right_Hand,40,LH,SMA,1.0492468
0003,Right_Hand,40,LH,insula,1.1784412
0003,Right_Hand,40,RH,Cereb_V_VI,0.7731426
0003,Right_Hand,40,RH,PMC,0.8768136
0003,Right_Hand,40,RH,SMA,0.6462388
0003,Right_Hand,40,RH,insula,0.2463216
0003,Right_Hand,60,LH,Cereb_V_VI,-0.3843162
0003,Right_Hand,60,LH,PMC,3.0939926
0003,Right_Hand,60,LH,SMA,0.5757038
0003,Right_Hand,60,LH,insula,1.16088
0003,Right_Hand,60,RH,Cereb_V_VI,0.8430296
0003,Right_Hand,60,RH,PMC,0.2378228
0003,Right_Hand,60,RH,SMA,-0.1937208
0003,Right_Hand,60,RH,insula,0.1438864
0004,Left_Hand,40,LH,Cereb_V_VI,0.5722434
0004,Left_Hand,40,LH,PMC,-0.6833984
0004,Left_Hand,40,LH,SMA,0.438251
0004,Left_Hand,40,LH,insula,-0.7448878
0004,Left_Hand,40,RH,Cereb_V_VI,-0.1329722
0004,Left_Hand,40,RH,PMC,3.1977044
0004,Left_Hand,40,RH,SMA,0.9178432
0004,Left_Hand,40,RH,insula,0.000761999999999979
0004,Left_Hand,60,LH,Cereb_V_VI,0.93205
0004,Left_Hand,60,LH,PMC,-1.135972
0004,Left_Hand,60,LH,SMA,-0.1419684
0004,Left_Hand,60,LH,insula,-1.0064528
0004,Left_Hand,60,RH,Cereb_V_VI,-0.0192336
0004,Left_Hand,60,RH,PMC,3.387893
0004,Left_Hand,60,RH,SMA,0.33733
0004,Left_Hand,60,RH,insula,-0.2871622
0004,Right_Hand,40,LH,Cereb_V_VI,0.2814592
0004,Right_Hand,40,LH,PMC,2.8215454
0004,Right_Hand,40,LH,SMA,0.8155878
0004,Right_Hand,40,LH,insula,1.2209586
0004,Right_Hand,40,RH,Cereb_V_VI,1.3579372
0004,Right_Hand,40,RH,PMC,-0.6886444
0004,Right_Hand,40,RH,SMA,0.3271832
0004,Right_Hand,40,RH,insula,0.519779
0004,Right_Hand,60,LH,Cereb_V_VI,0.2661774
0004,Right_Hand,60,LH,PMC,3.1937446
0004,Right_Hand,60,LH,SMA,1.0890842
0004,Right_Hand,60,LH,insula,1.436191
0004,Right_Hand,60,RH,Cereb_V_VI,1.6708022
0004,Right_Hand,60,RH,PMC,-0.845302
0004,Right_Hand,60,RH,SMA,0.2632508
0004,Right_Hand,60,RH,insula,0.536928
0005,Left_Hand,40,LH,Cereb_V_VI,0.4529088
0005,Left_Hand,40,LH,PMC,0.5862516
0005,Left_Hand,40,LH,SMA,1.9850136
0005,Left_Hand,40,LH,insula,1.0178358
0005,Left_Hand,40,RH,Cereb_V_VI,-0.2115744
0005,Left_Hand,40,RH,PMC,5.3782288
0005,Left_Hand,40,RH,SMA,2.9741628
0005,Left_Hand,40,RH,insula,3.6873574
0005,Left_Hand,60,LH,Cereb_V_VI,1.6876052
0005,Left_Hand,60,LH,PMC,0.0877216
0005,Left_Hand,60,LH,SMA,2.0427442
0005,Left_Hand,60,LH,insula,1.0814772
0005,Left_Hand,60,RH,Cereb_V_VI,0.6664394
0005,Left_Hand,60,RH,PMC,6.2452956
0005,Left_Hand,60,RH,SMA,4.01823
0005,Left_Hand,60,RH,insula,4.4123614
0005,Right_Hand,40,LH,Cereb_V_VI,-0.7742404
0005,Right_Hand,40,LH,PMC,3.5339918
0005,Right_Hand,40,LH,SMA,2.5785468
0005,Right_Hand,40,LH,insula,1.3672166
0005,Right_Hand,40,RH,Cereb_V_VI,0.1520392
0005,Right_Hand,40,RH,PMC,1.9547306
0005,Right_Hand,40,RH,SMA,2.1215534
0005,Right_Hand,40,RH,insula,1.7282496
0005,Right_Hand,60,LH,Cereb_V_VI,-0.5126012
0005,Right_Hand,60,LH,PMC,3.9123506
0005,Right_Hand,60,LH,SMA,2.589001
0005,Right_Hand,60,LH,insula,1.3145888
0005,Right_Hand,60,RH,Cereb_V_VI,0.9428508
0005,Right_Hand,60,RH,PMC,0.819585
0005,Right_Hand,60,RH,SMA,2.0507916
0005,Right_Hand,60,RH,insula,1.2637328
0006,Left_Hand,40,LH,Cereb_V_VI,0.8099228
0006,Left_Hand,40,LH,PMC,0.0445066
0006,Left_Hand,40,LH,SMA,-0.2777792
0006,Left_Hand,40,LH,insula,-0.9458142
0006,Left_Hand,40,RH,Cereb_V_VI,-0.2183732
0006,Left_Hand,40,RH,PMC,2.8015394
0006,Left_Hand,40,RH,SMA,0.7718052
0006,Left_Hand,40,RH,insula,0.327286
0006,Left_Hand,60,LH,Cereb_V_VI,1.9575678
0006,Left_Hand,60,LH,PMC,1.2378638
0006,Left_Hand,60,LH,SMA,0.6796378
0006,Left_Hand,60,LH,insula,0.48856
0006,Left_Hand,60,RH,Cereb_V_VI,1.090897
0006,Left_Hand,60,RH,PMC,4.2875374
0006,Left_Hand,60,RH,SMA,1.5822814
0006,Left_Hand,60,RH,insula,1.5845864
0006,Right_Hand,40,LH,Cereb_V_VI,0.2140332
0006,Right_Hand,40,LH,PMC,2.6586146
0006,Right_Hand,40,LH,SMA,1.6582806
0006,Right_Hand,40,LH,insula,0.5092698
0006,Right_Hand,40,RH,Cereb_V_VI,1.7790878
0006,Right_Hand,40,RH,PMC,-1.1803576
0006,Right_Hand,40,RH,SMA,-0.3735826
0006,Right_Hand,40,RH,insula,-0.8756156
0006,Right_Hand,60,LH,Cereb_V_VI,0.057101
0006,Right_Hand,60,LH,PMC,2.5184442
0006,Right_Hand,60,LH,SMA,1.7222788
0006,Right_Hand,60,LH,insula,0.3685238
0006,Right_Hand,60,RH,Cereb_V_VI,1.6869672
0006,Right_Hand,60,RH,PMC,-1.8667056
0006,Right_Hand,60,RH,SMA,-0.68662
0006,Right_Hand,60,RH,insula,-1.5310168
0007,Left_Hand,40,LH,Cereb_V_VI,1.0617434
0007,Left_Hand,40,LH,PMC,2.4542664
0007,Left_Hand,40,LH,SMA,1.9702218
0007,Left_Hand,40,LH,insula,2.2844084
0007,Left_Hand,40,RH,Cereb_V_VI,1.0373942
0007,Left_Hand,40,RH,PMC,7.0821076
0007,Left_Hand,40,RH,SMA,2.840468
0007,Left_Hand,40,RH,insula,2.9796134
0007,Left_Hand,60,LH,Cereb_V_VI,1.9926824
0007,Left_Hand,60,LH,PMC,3.5418154
0007,Left_Hand,60,LH,SMA,3.2163576
0007,Left_Hand,60,LH,insula,2.9749852
0007,Left_Hand,60,RH,Cereb_V_VI,2.0591916
0007,Left_Hand,60,RH,PMC,8.7173096
0007,Left_Hand,60,RH,SMA,3.8576962
0007,Left_Hand,60,RH,insula,3.8263384
0007,Right_Hand,40,LH,Cereb_V_VI,0.586728
0007,Right_Hand,40,LH,PMC,4.4111772
0007,Right_Hand,40,LH,SMA,1.6855234
0007,Right_Hand,40,LH,insula,2.3912932
0007,Right_Hand,40,RH,Cereb_V_VI,1.0552978
0007,Right_Hand,40,RH,PMC,2.489354
0007,Right_Hand,40,RH,SMA,1.6149964
0007,Right_Hand,40,RH,insula,2.1063174
0007,Right_Hand,60,LH,Cereb_V_VI,0.3350312
0007,Right_Hand,60,LH,PMC,5.0635584
0007,Right_Hand,60,LH,SMA,2.2747136
0007,Right_Hand,60,LH,insula,3.002748
0007,Right_Hand,60,RH,Cereb_V_VI,1.1816916
0007,Right_Hand,60,RH,PMC,2.6893622
0007,Right_Hand,60,RH,SMA,2.0747928
0007,Right_Hand,60,RH,insula,2.4169942
0008,Left_Hand,40,LH,Cereb_V_VI,1.949772
0008,Left_Hand,40,LH,PMC,-0.32662
0008,Left_Hand,40,LH,SMA,0.8145546
0008,Left_Hand,40,LH,insula,-0.5062252
0008,Left_Hand,40,RH,Cereb_V_VI,0.5976272
0008,Left_Hand,40,RH,PMC,4.6594778
0008,Left_Hand,40,RH,SMA,0.8476064
0008,Left_Hand,40,RH,insula,1.1738932
0008,Left_Hand,60,LH,Cereb_V_VI,2.9943512
0008,Left_Hand,60,LH,PMC,0.5208782
0008,Left_Hand,60,LH,SMA,1.1209558
0008,Left_Hand,60,LH,insula,0.7305228
0008,Left_Hand,60,RH,Cereb_V_VI,1.4665328
0008,Left_Hand,60,RH,PMC,6.1631464
0008,Left_Hand,60,RH,SMA,1.2133116
0008,Left_Hand,60,RH,insula,3.015431
0008,Right_Hand,40,LH,Cereb_V_VI,-0.0363584
0008,Right_Hand,40,LH,PMC,1.2551626
0008,Right_Hand,40,LH,SMA,0.8270586
0008,Right_Hand,40,LH,insula,-0.4263396
0008,Right_Hand,40,RH,Cereb_V_VI,0.8141602
0008,Right_Hand,40,RH,PMC,-0.1356964
0008,Right_Hand,40,RH,SMA,-0.0861058
0008,Right_Hand,40,RH,insula,-1.5234226
0008,Right_Hand,60,LH,Cereb_V_VI,0.1743404
0008,Right_Hand,60,LH,PMC,1.6321278
0008,Right_Hand,60,LH,SMA,1.1204922
0008,Right_Hand,60,LH,insula,-0.2381884
0008,Right_Hand,60,RH,Cereb_V_VI,1.1085578
0008,Right_Hand,60,RH,PMC,-0.1787946
0008,Right_Hand,60,RH,SMA,0.1703714
0008,Right_Hand,60,RH,insula,-1.2127806
0009,Left_Hand,40,LH,Cereb_V_VI,1.4813502
0009,Left_Hand,40,LH,PMC,-0.3845442
0009,Left_Hand,40,LH,SMA,-0.032931
0009,Left_Hand,40,LH,insula,0.5208988
0009,Left_Hand,40,RH,Cereb_V_VI,-0.491692
0009,Left_Hand,40,RH,PMC,3.1075624
0009,Left_Hand,40,RH,SMA,0.6237874
0009,Left_Hand,40,RH,insula,1.4492796
0009,Left_Hand,60,LH,Cereb_V_VI,2.0792076
0009,Left_Hand,60,LH,PMC,-0.2984596
0009,Left_Hand,60,LH,SMA,0.0157144
0009,Left_Hand,60,LH,insula,0.5914644
0009,Left_Hand,60,RH,Cereb_V_VI,-0.1920724
0009,Left_Hand,60,RH,PMC,3.328109
0009,Left_Hand,60,RH,SMA,0.7766736
0009,Left_Hand,60,RH,insula,1.5194078
0009,Right_Hand,40,LH,Cereb_V_VI,-1.4769778
0009,Right_Hand,40,LH,PMC,0.3094372
0009,Right_Hand,40,LH,SMA,-0.0976818
0009,Right_Hand,40,LH,insula,0.4800102
0009,Right_Hand,40,RH,Cereb_V_VI,-0.6154852
0009,Right_Hand,40,RH,PMC,-0.5245848
0009,Right_Hand,40,RH,SMA,0.3899578
0009,Right_Hand,40,RH,insula,-0.299438
0009,Right_Hand,60,LH,Cereb_V_VI,-0.6071496
0009,Right_Hand,60,LH,PMC,2.0066976
0009,Right_Hand,60,LH,SMA,0.0293812
